"ID","CustomerCode","ProductCode","Month","ProductCost","DistributionCost","SalesCommission"
12536,"0611","00049","201101",47.9354,11.9589,13.9633
12537,"3206","00033","201101",369.6131,18.9263,107.9165
12538,"2406","00041","201101",150.5831,29.195,69.6109
12539,"1303","00042","201101",596.5241,48.3869,172.1791
12540,"3206","00041","201101",386.893,41.5871,198.6324
12541,"3206","00049","201101",150.3779,49.1834,78.1841
12542,"7902","00049","201101",268.5222,67.0935,159.1067
12543,"0615","00049","201101",94.2777,36.9739,102.2497
12544,"0808","00049","201101",25.6051,11.795,28.2518
12546,"1306","00049","201101",90.6478,33.6524,81.1841
12547,"0612","00042","201101",89.5899,9.0065,29.8446
12548,"1100","00042","201101",653.4773,66.0988,172.7535
12549,"7518","00049","201101",182.3965,40.3085,92.7037
12550,"7519","00042","201101",321.6832,26.8045,65.4848
12551,"2703","00042","201101",203.261,23.1408,74.8044
12552,"1708","00049","201101",87.7454,30.2594,38.1605
12553,"1100","00049","201101",194.5642,53.0613,101.7665
12554,"3205","00029","201101",82.6555,25.6838,37.7396
12555,"2407","00029","201101",62.8611,34.9944,48.6446
12557,"0607","00042","201101",488.3173,53.3937,170.1887
12558,"1103","00042","201101",500.6066,61.2152,202.6825
12559,"7704","00049","201101",150.5576,44.1711,71.0737
12560,"8100","00049","201101",154.9731,42.829,53.5004
12561,"1714","00049","201101",187.6838,43.0751,77.0146
12562,"1307","00042","201101",271.8451,20.244,97.3773
12563,"0600","00049","201101",92.4836,26.9732,40.7278
12564,"4601","00049","201101",106.1093,24.3254,62.995
12565,"3307","00042","201101",374.4201,29.6654,54.8153
12566,"0702","00049","201101",27.937,9.7058,20.039
12567,"0702","00042","201101",98.3559,10.7167,20.35
12568,"0606","00049","201101",21.4823,6.269,13.5099
12570,"3902","00049","201101",182.6392,44.4579,85.5649
12571,"8605","00029","201101",66.8064,19.7193,56.9292
12572,"3804","00049","201101",101.8942,21.832,40.4044
12573,"0614","00042","201101",152.9279,12.2957,30.8825
12574,"1104","00029","201101",78.4646,36.9788,62.244
12575,"3200","00029","201101",17.5285,11.1092,22.474
12576,"3200","00049","201101",144.1881,44.4693,119.7131
12577,"3200","00041","201101",238.0805,41.6127,111.3799
12578,"1101","00688","201101",39.1533,3.1387,8.8145
12579,"1801","00042","201101",159.2716,20.2921,52.3238
12580,"3701","00049","201101",253.6535,74.6913,185.5498
12582,"1101","00042","201101",547.3673,56.1092,184.5831
12583,"6003","01093","201101",38.4112,16.113,9.0538
12584,"1101","00049","201101",204.3439,43.5059,109.9855
12585,"0107","00042","201101",133.1775,10.9549,21.244
12586,"0615","00042","201101",704.761,83.7461,296.8489
12587,"2401","00042","201101",167.8037,14.2204,40.1515
12588,"3202","00041","201101",238.6829,50.5083,85.0055
12589,"7007","00049","201101",78.0549,24.1758,52.7796
12590,"1101","00041","201101",83.6384,8.2944,33.3348
12591,"1104","00042","201101",572.8574,71.5338,286.073
12593,"0800","00049","201101",72.5325,21.2237,31.8867
12594,"3003","00049","201101",32.6342,6.1944,4.6066
12595,"7004","00049","201101",80.9966,20.9631,45.3188
12596,"3801","00049","201101",67.2486,29.2039,64.725
12597,"3704","00049","201101",247.0662,69.5591,156.7843
12598,"0610","00019","201101",196.0922,29.1682,41.5991
12599,"1703","00019","201101",37.5529,6.9948,11.1779
12600,"0033","00042","201101",70.8687,8.4045,38.6896
12601,"1403","00042","201101",534.8821,81.1513,193.5357
12602,"0001","00049","201101",85.8509,20.0334,36.704
12603,"1103","00049","201101",84.6723,22.6249,37.6164
12605,"0607","00049","201101",20.2548,5.7863,16.6386
12606,"1703","00049","201101",52.6733,14.0778,28.709
12607,"1206","00049","201101",96.9465,27.3435,83.4018
12608,"2200","00049","201101",152.6367,67.0213,145.1896
12609,"5201","00049","201101",108.5198,29.2113,68.1016
12610,"5102","00049","201101",122.825,36.1798,59.4042
12611,"6102","00049","201101",18.5639,4.5106,5.8387
12612,"1102","00042","201101",197.6077,23.1808,55.2737
12613,"1102","00049","201101",53.6817,13.9357,32.5228
12614,"2902","00049","201101",86.9892,20.8864,40.3935
12616,"1715","00049","201101",166.971,41.4804,77.251
12617,"1718","00049","201101",105.8244,40.1461,67.6907
12618,"1104","00049","201101",430.7918,78.0292,216.9767
12619,"1704","00049","201101",115.2582,30.0803,66.1379
12620,"2202","00029","201101",91.3612,36.3704,75.0571
12621,"1801","00019","201101",87.7807,10.5987,39.9358
12622,"0602","00042","201101",1026.8252,74.3283,255.5134
12623,"1807","00042","201101",329.531,31.6649,69.1213
12624,"1403","00049","201101",243.7904,72.6287,139.2217
12625,"1801","00049","201101",139.874,36.6421,47.69
12626,"2202","00049","201101",379.2066,142.3694,353.91
12627,"4907","00049","201101",39.6996,12.7919,25.9971
12629,"1710","00049","201101",72.3863,25.4015,39.7731
12630,"2800","00049","201101",294.1155,55.9786,123.4123
12631,"2904","00049","201101",80.5421,16.5772,38.1487
12632,"2804","00049","201101",79.8215,32.0234,69.6955
12633,"1701","00049","201101",10.316,3.9821,6.3087
12634,"5102","00050","201101",9.3273,2.6948,5.5538
12635,"5404","00042","201101",30.1921,2.7542,8.9002
12636,"1304","00042","201101",176.2964,19.4857,40.3882
12637,"1304","00049","201101",162.0149,43.9097,91.4929
12638,"2803","00688","201101",152.2398,14.3987,59.2643
12639,"2200","00017","201101",168.2967,20.0146,51.1312
12641,"2803","00041","201101",107.2529,15.3368,49.6708
12642,"3203","00041","201101",330.0399,66.9004,137.4208
12643,"2803","00042","201101",1076.7197,95.6853,279.5336
12644,"2703","00049","201101",142.9803,52.9631,91.482
12645,"1732","00049","201101",98.5781,27.1308,70.1173
12646,"3203","00049","201101",202.502,64.9501,127.5162
12647,"2401","00049","201101",195.4855,53.8192,96.4205
12648,"0613","00042","201101",302.753,33.7777,134.0514
12649,"0604","00049","201101",123.8309,33.3669,67.2463
12650,"0603","00042","201101",324.97,37.8202,54.245
12652,"1803","00042","201101",156.7767,15.9177,51.0062
12653,"2201","00017","201101",457.54,58.9613,81.4419
12654,"3207","00029","201101",31.6698,13.3612,33.0604
12655,"2001","00049","201101",36.414,12.0332,21.9027
12656,"1713","00049","201101",166.0348,57.3902,101.543
12657,"1731","00049","201101",67.6221,14.1556,29.8337
12658,"2202","00017","201101",637.0088,47.5632,117.8408
12659,"7704","00042","201101",385.6572,40.8779,89.1704
12660,"1805","00049","201101",71.4457,22.7157,60.3768
12661,"7002","00049","201101",93.9438,23.6937,48.3352
12662,"2903","00049","201101",20.4763,8.0492,8.274
12664,"3803","00049","201101",183.0558,44.6596,128.6714
12665,"3603","00029","201101",61.8086,33.3746,58.6531
12666,"3201","00042","201101",986.4277,108.1126,483.1327
12667,"0038","00049","201101",73.9845,26.9944,56.3018
12668,"0612","00049","201101",19.9153,6.8974,12.0718
12669,"3703","00049","201101",284.4185,81.1046,170.289
12670,"0901","00029","201101",80.4325,29.3021,40.8893
12671,"6019","00049","201101",27.4264,9.8123,12.6878
12672,"7403","00049","201101",108.0447,28.0817,59.2712
12673,"0200","00049","201101",205.4068,62.0396,139.1681
12675,"1735","00049","201101",24.7064,6.2156,15.3024
12676,"8301","00049","201101",205.7954,37.8587,76.9901
12677,"8001","00042","201101",114.3154,10.2681,39.3776
12678,"6901","00049","201101",21.4353,6.2782,9.8661
12679,"1715","00042","201101",257.7226,26.7256,87.5551
12680,"3600","00049","201101",88.3187,22.5072,33.2236
12681,"1806","00017","201101",43.715,2.7958,8.7051
12682,"3307","00049","201101",201.0122,42.8232,65.6676
12683,"3201","00029","201101",96.4879,33.1918,69.0552
12684,"3303","00049","201101",94.9909,34.4016,85.0938
12685,"1719","00042","201101",153.7124,10.7686,46.2312
12686,"7519","00049","201101",156.967,52.9717,124.4088
12688,"3307","00019","201101",191.7676,23.4318,65.4556
12689,"2803","00049","201101",246.0025,75.2278,147.7689
12690,"1715","00050","201101",11.5232,2.8045,7.2232
12691,"0037","00029","201101",30.4122,14.6069,29.4473
12692,"1101","00029","201101",31.5189,15.8727,33.56
12693,"7900","00049","201101",204.971,70.0441,147.0123
12694,"1734","00019","201101",266.5818,43.6511,86.957
12695,"0605","00042","201101",205.3793,17.4931,62.4307
12696,"7200","00049","201101",142.8734,30.3328,83.4269
12697,"3800","00049","201101",25.0172,9.514,25.1886
12698,"2406","00049","201101",279.2173,76.9112,143.052
12700,"6032","00049","201101",50.9488,11.424,22.5508
12701,"7507","00049","201101",74.2796,18.4969,34.5154
12702,"3300","00041","201101",234.3812,38.079,80.2082
12703,"4910","00049","201101",36.9969,9.9374,15.4279
12704,"2803","00022","201101",70.8193,15.7134,19.2895
12705,"7502","00049","201101",105.1525,20.4396,53.8989
12706,"1000","00049","201101",38.8949,9.9603,19.8136
12707,"1719","00049","201101",68.9918,16.6564,45.1337
12708,"2200","00029","201101",18.8828,8.9419,20.9789
12709,"7501","00049","201101",50.7685,10.2268,33.5573
12711,"3306","00019","201101",89.4537,15.4114,35.7933
12712,"5100","00049","201101",13.9366,2.9512,4.5318
12713,"2801","00049","201101",190.1227,83.1211,93.4513
12714,"1200","00049","201101",68.9638,27.5632,65.8402
12715,"3301","00041","201101",43.3944,5.4103,12.5684
12716,"1103","00022","201101",74.0799,7.8888,20.213
12717,"8605","00049","201101",116.2655,31.4425,92.3136
12718,"8200","00049","201101",67.7019,15.4096,36.9187
12719,"8605","00050","201101",19.098,5.681,23.1328
12720,"1300","00049","201101",133.2048,50.9648,111.8788
12721,"1726","00049","201101",112.7856,24.3185,55.6983
12723,"3901","00049","201101",105.3609,24.5103,63.9452
12724,"3002","00042","201101",135.1188,13.9736,33.3971
12725,"3002","00049","201101",117.3301,34.2168,43.877
12726,"3002","00688","201101",28.4141,4.1101,11.0029
12727,"2400","00049","201101",45.6479,19.1746,33.7557
12728,"2701","00049","201101",174.6868,51.8937,76.9656
12729,"3202","00029","201101",49.9429,18.7487,26.1356
12730,"5102","01093","201101",10.5745,3.8018,3.3414
12731,"1101","01040","201101",22.1814,5.6797,8.0798
12732,"3207","01093","201101",72.3961,16.4831,15.0476
12734,"1732","00042","201101",110.1178,8.7821,30.3324
12735,"3201","01040","201101",24.5411,4.2351,8.0515
12736,"1733","00041","201101",60.4361,6.9587,19.7084
12737,"1733","00042","201101",226.055,30.4791,116.6246
12738,"0614","00049","201101",76.9942,23.5458,33.8973
12739,"0607","01210","201101",96.9362,6.6909,24.1851
12740,"1720","00049","201101",70.5456,19.7151,55.4213
12741,"0054","00049","201101",213.5221,269.0576,110.6798
12742,"3101","01210","201101",48.8573,2.5588,13.4511
12743,"5501","01210","201101",26.5631,2.5244,6.8731
12744,"8100","00042","201101",133.8719,16.7911,24.4748
12745,"3404","00049","201101",32.6794,9.6967,25.0141
12747,"3100","00049","201101",267.0641,73.0965,184.7867
12748,"1728","00042","201101",277.3083,17.3266,64.2119
12749,"7705","00049","201101",106.1345,47.1227,77.7377
12750,"3604","01093","201101",60.9096,13.4219,6.4558
12751,"7403","00029","201101",6.5057,2.6624,4.7407
12752,"0039","00049","201101",50.6143,17.5111,34.3092
12753,"3501","00049","201101",110.9654,28.4913,48.9149
12754,"1403","00029","201101",81.4215,37.4408,54.7475
12755,"0606","00019","201101",76.5888,18.0236,33.9596
12756,"7400","00049","201101",27.1245,8.4036,15.6012
12757,"1303","00049","201101",189.4008,39.1036,85.9012
12759,"2004","00049","201101",66.6099,24.0267,60.6136
12760,"4911","00049","201101",52.9886,14.4706,31.272
12761,"2400","00029","201101",15.303,5.2705,13.6486
12762,"2402","00029","201101",27.9894,14.0884,26.5654
12763,"2402","00049","201101",97.6898,40.984,88.8447
12764,"0613","00049","201101",70.2885,21.5833,32.778
12765,"1800","00049","201101",106.9041,25.5386,58.3742
12766,"7903","00049","201101",76.7947,24.4769,47.3033
12767,"0052","00049","201101",299.5227,503.8201,118.7799
12768,"2803","00035","201101",217.486,11.2229,46.7777
12770,"3201","01467","201101",77.7489,6.7259,32.878
12771,"4301","00049","201101",118.8222,47.4031,64.0504
12772,"7706","00049","201101",216.6404,42.06,61.5014
12773,"3108","00049","201101",130.8943,43.3062,140.4398
12774,"0808","00042","201101",323.6245,29.2406,111.1126
12775,"0609","00042","201101",354.6893,29.8872,86.7918
12776,"3200","00034","201101",202.419,11.2326,52.3329
12777,"2201","00033","201101",434.3847,28.0382,137.4686
12778,"7405","00049","201101",14.1816,4.7631,14.7055
12779,"1806","00049","201101",83.2972,30.4752,76.4146
12780,"5202","00049","201101",24.1554,7.5092,15.5786
12782,"3901","00029","201101",23.961,13.5954,21.7113
12783,"0053","00049","201101",85.8274,123.4577,39.3323
12784,"3301","00034","201101",166.1466,12.5773,93.7607
12785,"3205","00049","201101",369.1091,107.4811,134.6178
12786,"8404","00049","201101",210.6361,52.4013,161.507
12787,"0045","00049","201101",84.8027,98.8424,31.3292
12788,"4300","00049","201101",35.4419,8.9496,15.4535
12789,"3206","00029","201101",88.0362,33.5691,72.4988
12790,"3501","00042","201101",30.797,2.8971,5.5518
12791,"2201","00021","201101",60.7985,9.1915,21.0095
12793,"7701","00042","201101",130.5031,16.1736,42.4222
12794,"1204","00049","201101",111.524,23.3549,36.3681
12795,"7101","00049","201101",114.2042,33.3373,77.9509
12796,"3302","00049","201101",138.2329,41.6963,70.0302
12797,"0700","00049","201101",27.6701,6.3358,18.3848
12798,"1203","00019","201101",101.2096,21.2622,48.4496
12799,"3105","00049","201101",23.0481,7.5909,12.1488
12800,"5601","00049","201101",46.9701,10.277,29.6905
12801,"7102","00049","201101",22.9569,6.213,12.967
12802,"0700","00042","201101",379.7223,27.518,74.1055
12803,"2801","00688","201101",101.5516,9.8231,31.674
12804,"8904","00049","201101",18.0384,6.142,8.6399
12806,"0035","00049","201101",26.1763,8.6482,13.2509
12807,"2002","00049","201101",65.3297,23.968,38.8545
12808,"0806","00049","201101",21.162,6.9749,11.4966
12809,"6900","00049","201101",29.6878,10.2873,18.6074
12810,"7706","00042","201101",87.7987,11.4031,34.3733
12811,"1601","00049","201101",66.0119,17.7325,46.9371
12812,"0052","00029","201101",42.6464,84.5343,23.3802
12813,"4101","00049","201101",80.4236,31.1015,54.9811
12814,"3303","00042","201101",81.7358,9.6343,33.9023
12815,"8400","00049","201101",84.2297,36.345,84.6472
12816,"1729","00049","201101",78.233,24.1979,67.5604
12818,"1001","00049","201101",58.2066,18.4872,27.3718
12819,"3500","00049","201101",112.8574,41.1101,81.8033
12820,"3900","00029","201101",8.5402,3.2218,7.4651
12821,"5501","00033","201101",78.2059,4.6896,35.5782
12822,"3102","00049","201101",185.3381,54.7242,88.2042
12823,"2801","00033","201101",252.1065,17.4611,102.5467
12824,"3207","00041","201101",370.7104,66.7819,154.8114
12825,"0807","00042","201101",79.0834,7.2759,19.8142
12826,"3201","00033","201101",659.6515,31.3192,136.5555
12827,"3207","00688","201101",78.9448,9.4061,22.8131
12829,"7602","00049","201101",75.0711,22.9632,58.1191
12830,"1723","00049","201101",61.588,14.2126,27.9545
12831,"3405","01093","201101",81.3413,15.9841,10.3102
12832,"2202","00033","201101",335.4591,16.0456,90.0854
12833,"1739","00042","201101",108.7719,11.9043,41.1488
12834,"3201","00019","201101",20.2196,4.2544,7.8718
12835,"0107","00049","201101",28.9857,11.763,17.3084
12836,"1740","00049","201101",185.4322,223.1006,101.1271
12837,"4202","00029","201101",16.5776,6.1954,9.7313
12838,"7504","00049","201101",44.5268,13.6493,22.7393
12839,"3205","00688","201101",194.7158,19.1671,34.1359
12841,"3200","00688","201101",53.8578,9.2542,26.4194
12842,"0011","00049","201101",15.7944,6.84,8.9565
12843,"7708","00042","201101",377.7002,28.3124,83.82
12844,"3201","00688","201101",130.0122,21.7356,60.2704
12845,"3206","00034","201101",224.5298,12.7424,75.8275
12846,"4201","00049","201101",31.7218,11.6862,16.6157
12847,"7300","00029","201101",48.6747,17.7162,27.2554
12848,"3303","00029","201101",58.7325,17.8942,31.3515
12849,"3100","01040","201101",74.4154,9.7798,16.2799
12850,"0039","00050","201101",10.0986,3.6407,6.4873
12852,"0603","00049","201101",19.8519,5.67,12.6643
12853,"3206","00019","201101",34.3177,5.7358,11.0729
12854,"4903","00041","201101",139.7321,15.113,51.4994
12855,"2800","00688","201101",41.0782,5.2357,20.117
12856,"0106","00049","201101",10.1486,3.5816,5.032
12857,"1205","00033","201101",148.8509,6.1419,27.1542
12858,"1738","00049","201101",68.9202,14.4222,26.6562
12859,"7404","00049","201101",288.769,84.839,203.7489
12860,"3007","00049","201101",10.4887,3.5683,3.834
12861,"0100","00042","201101",181.0742,15.5388,26.0434
12862,"0100","00049","201101",51.3204,12.6963,20.4687
12863,"0609","00049","201101",39.8564,10.0281,28.5521
12865,"3201","00034","201101",239.8154,12.036,61.2375
12866,"1740","00029","201101",50.5202,136.5142,36.0647
12867,"0012","00049","201101",101.1461,20.5191,54.8416
12868,"0607","00019","201101",131.5618,20.043,38.0141
12869,"0608","00049","201101",34.9901,8.3073,11.7903
12870,"7512","00049","201101",66.7522,20.6121,34.2814
12871,"0803","00049","201101",33.0585,9.4336,16.2657
12872,"3201","00035","201101",198.6065,9.4963,51.8242
12873,"3108","00042","201101",153.1555,11.3349,33.9968
12874,"0033","00049","201101",49.8008,12.0647,29.0383
12875,"8605","00042","201101",48.4336,7.2329,29.6479
12877,"0001","00042","201101",321.4133,31.6333,74.5594
12878,"2702","01040","201101",24.0136,2.9361,8.3584
12879,"1724","00049","201101",83.4197,19.8474,64.0116
12880,"1306","01210","201101",24.2962,2.4511,8.3851
12881,"6024","01093","201101",21.5447,8.5771,15.7835
12882,"1700","01093","201101",35.9807,11.8,10.4328
12883,"3412","00041","201101",19.763,3.6894,8.3286
12884,"2803","01210","201101",349.9526,20.892,69.6545
12885,"3308","00688","201101",110.2453,15.6003,51.6367
12886,"0041","00049","201101",58.8621,99.8658,29.8671
12888,"3206","00688","201101",81.402,7.6914,17.6839
12889,"0007","00049","201101",12.8812,4.461,11.5594
12890,"0812","00049","201101",59.8832,21.2891,41.5321
12891,"0037","00033","201101",58.9641,3.0884,18.5231
12892,"8502","00049","201101",64.4889,25.167,51.9479
12893,"3200","00019","201101",13.7503,1.9893,4.0555
12894,"3100","01093","201101",18.0798,6.9153,4.065
12895,"3401","01093","201101",55.1439,13.7061,9.2758
12896,"7404","00029","201101",21.8471,12.368,14.3968
12897,"8101","00042","201101",57.2338,5.2831,11.9935
12898,"1202","00029","201101",34.8101,10.8737,16.6205
12900,"1405","00041","201101",29.7266,4.9161,13.209
12901,"1404","00029","201101",48.3051,17.9441,20.4224
12902,"3007","00041","201101",41.2937,5.7924,11.2052
12903,"1100","00029","201101",43.1829,30.154,60.698
12904,"3203","00014","201101",29.8955,6.512,12.9701
12905,"1716","00049","201101",94.0555,19.9087,58.7569
12906,"3307","00029","201101",81.4862,36.1959,39.7902
12907,"2701","00017","201101",233.9036,27.5036,40.4438
12908,"5400","00049","201101",36.2147,9.8022,22.1103
12909,"4102","00029","201101",11.0165,6.281,9.3791
12911,"7700","00042","201101",130.7538,11.8775,35.173
12912,"3307","00041","201101",219.8443,29.5919,66.9869
12913,"3202","00688","201101",153.3871,15.5513,49.7788
12914,"1901","00042","201101",65.9889,6.6589,25.8626
12915,"0804","00803","201101",55.0145,4.5392,15.9624
12916,"0602","01210","201101",167.8986,13.5303,29.6601
12917,"3406","01105","201101",70.7848,4.3147,19.6732
12918,"1720","01093","201101",12.0454,2.6455,1.727
12919,"0602","00041","201101",19.5509,3.0949,5.0601
12920,"6028","00049","201101",37.3038,12.828,28.3677
12921,"1403","00041","201101",31.1528,4.774,12.3261
12922,"1300","00033","201101",67.9467,2.7637,8.6222
12924,"7601","00042","201101",274.2733,17.3208,54.9824
12925,"3306","00041","201101",47.8108,5.9218,25.4834
12926,"3604","00688","201101",22.5189,3.751,7.1369
12927,"3206","01093","201101",33.9766,6.9574,9.3253
12928,"3200","01210","201101",172.6347,11.7938,36.5617
12929,"0600","01210","201101",156.8705,10.0373,39.3222
12930,"3301","01210","201101",62.6316,6.3208,27.8295
12931,"3203","01210","201101",130.0173,11.8788,46.8945
12932,"3302","01093","201101",17.1376,4.0037,4.3469
12933,"4001","01093","201101",46.5014,15.3887,8.1122
12934,"3206","01210","201101",218.8986,12.0443,41.0586
12936,"1734","00035","201101",35.9752,2.3551,20.615
12937,"1734","00033","201101",70.1312,4.2674,34.5206
12938,"1200","00029","201101",4.925,2.3883,3.9196
12939,"8605","00019","201101",122.6909,19.7069,53.0674
12940,"3407","01210","201101",124.7036,13.3044,40.6969
12941,"0802","01210","201101",35.9793,3.3996,15.3029
12942,"3202","01210","201101",111.2698,10.1948,32.1652
12943,"3207","01210","201101",186.4168,22.2016,58.4021
12944,"3201","01210","201101",248.4607,23.5813,83.8419
12945,"1803","00019","201101",64.871,19.6869,37.1063
12947,"2402","00041","201101",35.3255,4.2796,19.6875
12948,"1740","00019","201101",61.6933,34.9978,22.8118
12949,"1807","00041","201101",13.1257,3.0075,3.23
12950,"1205","00019","201101",89.4438,12.6591,35.4841
12951,"7405","00042","201101",150.4602,11.4776,40.188
12952,"1745","00019","201101",563.7708,435.4179,129.4617
12953,"3308","00041","201101",75.4063,11.8963,41.6411
12954,"5101","00049","201101",20.8419,5.1135,11.8576
12955,"7608","00049","201101",21.1101,5.9464,11.8635
12956,"6020","00049","201101",35.851,11.8193,27.8362
12957,"1734","00014","201101",42.4056,5.6628,18.6693
12959,"3102","01210","201101",27.1955,3.7864,13.3985
12960,"7300","00019","201101",12.4172,2.9352,5.4652
12961,"3201","00021","201101",192.9917,27.2836,65.1228
12962,"7900","00029","201101",37.8419,14.3086,19.8997
12963,"1715","00041","201101",46.466,5.8716,21.6519
12964,"1731","00042","201101",27.6095,2.0549,9.0987
12965,"3204","00029","201101",14.6898,7.7127,15.6806
12966,"6033","00049","201101",56.4883,11.0691,17.804
12967,"2800","00041","201101",84.6373,8.9636,30.4078
12968,"3206","00022","201101",56.2641,6.9471,15.2167
12970,"7501","00042","201101",162.5851,12.3027,46.2227
12971,"7501","00041","201101",119.6608,19.5044,80.2361
12972,"9206","00049","201101",30.1887,5.8122,17.4251
12973,"2101","00019","201101",10.654,2.9176,6.7844
12974,"7516","00803","201101",45.9311,3.8269,12.8174
12975,"1309","01210","201101",66.4674,6.672,12.5275
12976,"0615","01210","201101",31.9707,2.5646,8.7094
12977,"3804","00041","201101",30.7653,4.7753,11.1227
12978,"3500","00029","201101",21.2026,7.3444,12.1811
12979,"1732","00688","201101",21.8577,2.9548,7.7161
12980,"8100","00803","201101",27.163,2.332,8.2201
12981,"1302","00049","201101",88.8095,22.9025,38.1751
12983,"1306","00029","201101",14.0492,6.1446,9.1358
12984,"1207","00688","201101",42.173,4.7204,7.4232
12985,"2703","00033","201101",83.0808,4.168,39.5223
12986,"1205","00034","201101",52.1947,2.6257,13.0463
12987,"1205","00035","201101",53.3058,3.185,15.2009
12988,"3203","00029","201101",10.3846,5.8466,8.2773
12989,"2001","00042","201101",54.5895,5.4491,11.8367
12990,"6007","00029","201101",18.6224,8.0828,9.7377
12991,"7901","00042","201101",638.1255,56.9008,182.2594
12992,"0603","01040","201101",19.911,3.7673,5.1232
12993,"3301","01105","201101",35.9669,2.8885,12.4522
12995,"3002","00847","201101",15.2261,3.0373,4.1404
12996,"3002","01210","201101",50.5638,2.7049,9.9819
12997,"3300","01210","201101",106.8932,8.7324,24.1456
12998,"0900","01210","201101",64.8229,5.014,30.4082
12999,"0104","01210","201101",49.3773,5.3111,17.3718
13000,"1103","01210","201101",47.3048,6.6984,36.5066
13001,"3000","01210","201101",71.975,6.0608,15.8169
13002,"2800","01210","201101",50.2856,5.9533,15.4068
13003,"3204","01093","201101",11.4173,4.6682,3.9892
13004,"3602","01210","201101",42.2237,4.2177,14.6924
13006,"3100","01210","201101",102.9475,7.3169,38.427
13007,"2800","01467","201101",32.7626,2.6654,6.6703
13008,"0804","01210","201101",29.4061,3.1088,7.1772
13009,"7518","01093","201101",47.5486,10.6875,6.9454
13010,"5701","00049","201101",35.7308,9.5344,19.4951
13011,"1404","01210","201101",74.1532,8.011,37.1151
13012,"0610","01210","201101",100.0945,7.8854,35.4678
13013,"9201","00049","201101",177.7254,43.8068,59.1446
13014,"0006","00042","201101",31.9647,2.5171,9.0417
13015,"0053","00041","201101",158.4832,105.4174,54.9623
13016,"1728","00041","201101",50.5139,5.5359,25.2989
13018,"5403","01040","201101",27.3118,5.7329,10.5176
13019,"3201","00022","201101",98.7825,10.3792,21.26
13020,"3108","01210","201101",59.7793,4.479,25.4491
13021,"0034","01210","201101",45.3987,4.8315,20.6661
13022,"1302","01210","201101",32.0448,1.9474,8.1857
13023,"8100","01424","201101",24.0977,3.0332,6.5975
13024,"2200","00050","201101",11.4001,3.0306,5.9464
13025,"2700","01210","201101",22.9006,2.3101,9.1807
13026,"1303","01210","201101",67.8722,4.149,15.8136
13027,"7517","00049","201101",36.5863,7.5003,27.8925
13029,"7601","00041","201101",85.5569,12.9712,61.493
13030,"2902","01210","201101",75.77,5.168,14.2487
13031,"1734","00050","201101",18.9634,9.4176,16.9548
13032,"0012","01210","201101",30.3387,3.3126,14.7347
13033,"1805","01210","201101",40.0262,2.6524,9.5322
13034,"1902","01210","201101",71.8767,4.6583,17.1649
13035,"2805","01210","201101",76.9764,7.646,23.922
13036,"3206","01424","201101",127.5498,12.7569,23.9059
13037,"3303","00014","201101",14.9916,3.3547,11.0298
13038,"6012","01210","201102",32.552,2.2203,10.8346
13039,"8607","00579","201102",14.2814,2.6885,11.8822
13040,"2801","01210","201102",41.7347,2.9213,7.2159
13042,"1718","00029","201102",18.9156,10.0383,15.4068
13043,"7403","00803","201102",78.2772,6.9306,19.3981
13044,"3100","01467","201102",17.152,2.9272,8.1613
13045,"0601","01815","201102",219.6987,15.0642,69.0079
13046,"1902","01815","201102",169.9401,15.5923,53.4378
13047,"3302","01815","201102",340.9771,21.783,81.3534
13048,"0012","01815","201102",123.2652,10.9711,53.6168
13049,"1104","01815","201102",404.2684,29.6415,100.656
13050,"2800","01815","201102",519.3743,28.9535,141.8168
13051,"3304","01815","201102",434.4383,20.2965,98.9198
13052,"7704","01815","201102",433.9037,23.2581,97.246
13054,"0600","01815","201102",215.097,13.3368,64.2777
13055,"6008","01210","201102",45.5004,2.6565,9.3255
13056,"6019","00029","201102",49.7051,28.5025,43.4781
13057,"3900","01815","201102",586.4894,24.5547,142.2682
13058,"1205","01815","201102",483.2085,18.9121,65.0343
13059,"0014","01815","201102",260.574,16.7453,68.9851
13060,"2401","01815","201102",301.4603,27.1111,74.1673
13061,"1717","01815","201102",193.1344,8.0412,41.0618
13062,"9204","00042","201102",28.7513,3.8772,11.6246
13063,"0802","01815","201102",108.5571,6.6442,25.5502
13065,"3308","01815","201102",389.886,28.2231,83.6234
13066,"1103","01815","201102",291.7453,17.4971,60.5018
13067,"0001","01815","201102",36.5352,9.3385,8.5104
13068,"2801","01815","201102",660.4956,36.3899,153.3877
13069,"2803","01815","201102",448.4867,35.9892,153.3369
13070,"1707","01815","201102",300.1983,14.0496,41.8284
13071,"3200","01815","201102",156.9833,13.7534,50.8554
13072,"3207","01815","201102",1049.2342,45.2027,226.9608
13073,"1102","01815","201102",278.1894,17.5054,58.1735
13074,"0046","01815","201102",342.6767,91.639,55.6315
13075,"1403","01815","201102",181.4097,10.6798,41.823
13077,"0806","01815","201102",54.8361,2.8613,15.4994
13078,"1745","01815","201102",781.5751,203.6196,131.4725
13079,"0614","01815","201102",96.5057,6.0957,25.7272
13080,"0607","01815","201102",221.2954,16.0999,71.9712
13081,"1202","01815","201102",284.975,11.5604,46.9288
13082,"2101","01815","201102",185.6248,12.0424,50.0855
13083,"1713","01815","201102",365.943,21.4009,94.5842
13084,"3202","01815","201102",277.5735,23.6596,87.4614
