"ID","CustomerCode","ProductCode","Month","SalesQuantity","GrossValue","NetValue"
10127,"0615","00019","201009",468,1105.5463,927.8671
10128,"1902","00042","201009",120,411.4937,351.6999
10129,"1715","00049","201009",624,1378.961,1168.1954
10130,"1718","00049","201009",360,795.5544,676.9649
10131,"1104","00049","201009",432,954.6653,804.9925
10132,"2202","00029","201009",240,429.7823,270.0963
10133,"0602","00042","201009",144,493.7924,337.9078
10134,"1403","00049","201009",288,636.4435,492.3607
10135,"1801","00049","201009",432,954.6653,850.5161
10136,"2202","00049","201009",1176,2598.8111,1999.8431
10138,"2800","00034","201009",120,777.2658,574.6731
10139,"2800","00049","201009",1152,2545.7741,2053.1824
10140,"2904","00049","201009",144,318.2218,199.9862
10141,"2804","00049","201009",120,265.1848,266.6483
10142,"1304","00042","201009",146,500.6506,310.3043
10143,"1304","00049","201009",240,530.3696,333.3104
10144,"2803","00688","201009",408,1243.6253,941.5348
10145,"2803","00041","201009",348,1193.3316,831.6477
10146,"3203","00041","201009",168,576.0911,413.755
10147,"2803","00042","201009",168,576.0911,391.0076
10148,"2703","00049","201009",312,689.4805,586.5975
10149,"1732","00049","201009",264,583.4066,495.8279
10151,"1902","00019","201009",840,1984.3139,1600.2059
10152,"1103","00016","201009",144,268.8425,227.5705
10153,"2702","00033","201009",168,1088.1721,781.5458
10154,"0604","00049","201009",432,954.6653,717.6517
10155,"2702","00049","201009",480,1060.7392,933.2499
10156,"7901","00049","201009",768,1697.1827,1343.3558
10157,"2201","00017","201009",408,979.3549,724.0881
10158,"1713","00049","201009",480,1060.7392,811.4384
10159,"2202","00017","201009",144,345.6547,260.6717
10160,"1745","00042","201009",565,1053.8011,1388.9249
10161,"7704","00042","201009",660,2263.2151,1735.0529
10163,"3604","00029","201009",120,214.8911,135.0482
10164,"3803","00049","201009",120,265.1848,222.1973
10165,"3603","00029","201009",320,573.043,360.1285
10166,"3703","00049","201009",408,901.6283,755.4748
10167,"0901","00029","201009",200,358.1519,270.0963
10168,"7403","00049","201009",432,954.6653,798.5657
10169,"3700","00049","201009",984,2174.5154,1741.7191
10170,"0200","00049","201009",264,583.4066,488.0124
10171,"8001","00049","201009",144,318.2218,266.6387
10172,"1723","00042","201009",144,493.7924,417.9023
10174,"3307","00049","201009",408,901.6283,666.6208
10175,"3201","00029","201009",480,859.5645,720.2186
10176,"3303","00049","201009",144,318.2218,266.1886
10177,"7519","00049","201009",432,954.6653,822.1464
10178,"1805","00019","201009",408,963.8096,907.5141
10179,"1304","00019","201009",480,1133.8936,867.7276
10180,"3307","00019","201009",120,283.4734,285.0378
10181,"2006","00049","201009",144,318.2218,268.947
10182,"2803","00049","201009",744,1644.1458,1281.2911
10183,"0037","00029","201009",160,286.5215,245.1938
10184,"2101","00049","201009",360,795.5544,566.5989
10186,"7703","00042","201009",240,822.9873,703.3998
10187,"9000","00049","201009",288,636.4435,666.6112
10188,"1734","00019","201009",408,963.8096,961.1982
10189,"1741","00049","201009",1356,1629.879,2124.2381
10190,"7200","00049","201009",144,318.2218,266.6387
10191,"2406","00049","201009",288,636.4435,586.6167
10192,"3407","00049","201009",120,265.1848,226.4212
10193,"7507","00049","201009",144,318.2218,266.6387
10194,"3300","00041","201009",204,699.5392,496.4984
10195,"2803","00022","201009",408,1088.1721,780.406
10197,"1719","00049","201009",192,424.2957,358.596
10198,"3902","00042","201009",144,493.7924,413.7646
10199,"3205","00019","201009",168,396.8628,285.0283
10200,"1734","00049","201009",2232,4932.4373,4444.9812
10201,"1403","00019","201009",168,396.8628,418.362
10202,"2701","00042","201009",216,740.6886,620.6469
10203,"3107","00049","201009",528,1166.8131,954.7139
10204,"1733","00019","201009",696,1644.1458,1374.7233
10205,"2801","00049","201009",480,1060.7392,825.6903
10206,"2801","00029","201009",231,413.6654,347.8592
10207,"1103","00022","201009",114,304.0481,216.3644
10208,"1712","00029","201009",124,222.0542,181.5775
10210,"1205","00049","201009",144,318.2218,271.7054
10211,"1300","00049","201009",168,371.2587,316.9897
10212,"1726","00049","201009",432,954.6653,834.4253
10213,"2101","00029","201009",168,300.8476,220.3871
10214,"8406","00049","201009",288,636.4435,533.2775
10215,"2006","00019","201009",132,311.8207,270.0868
10216,"2701","00049","201009",504,1113.7762,933.2403
10217,"1712","00019","201009",804,1899.2718,1650.576
10218,"3202","00029","201009",240,429.7823,360.1093
10219,"3301","00688","201009",144,438.9266,353.0791
10220,"1308","00049","201009",120,265.1848,226.4212
10222,"0046","00049","201009",904,1086.586,1430.6835
10223,"3501","01093","201009",320,463.3114,181.9798
10224,"1733","00042","201009",186,637.8152,512.0337
10225,"0614","00019","201009",276,651.9888,482.0262
10226,"0614","00049","201009",264,583.4066,421.81
10227,"0054","00049","201009",565,679.1162,877.4965
10228,"8100","00042","201009",150,514.3671,258.6029
10229,"6002","00049","201009",504,1113.7762,871.6641
10230,"6001","01093","201009",144,208.4901,137.9215
10231,"1307","00049","201009",240,530.3696,399.9725
10233,"3201","01093","201009",400,579.1392,363.9596
10234,"3207","01424","201009",288,1042.4506,850.5066
10235,"3100","00049","201009",792,1750.2197,1475.0708
10236,"7204","00049","201009",840,1856.2936,1706.0607
10237,"7505","00049","201009",192,424.2957,266.6483
10238,"7403","00029","201009",144,257.8694,216.0675
10239,"0012","01093","201009",440,637.0531,400.3556
10240,"4001","01092","201009",120,173.7418,115.8278
10241,"0039","00049","201009",528,1166.8131,940.6249
10242,"3101","00049","201009",528,1166.8131,965.9105
10243,"8101","00049","201009",120,265.1848,226.4212
10245,"1310","00029","201009",420,752.119,616.0495
10246,"0034","00049","201009",936,2068.4415,1546.541
10247,"7700","00049","201009",192,424.2957,319.978
10248,"2702","01467","201009",108,382.6891,427.5472
10249,"2402","00029","201009",160,286.5215,240.5965
10250,"2402","00049","201009",144,318.2218,266.6387
10251,"2100","00029","201009",108,193.402,165.5058
10252,"1800","00049","201009",312,689.4805,597.66
10253,"7903","00049","201009",144,318.2218,266.6387
10254,"0052","00049","201009",1469,1765.7022,2126.0159
10256,"5402","00029","201009",300,537.2278,360.1093
10257,"4301","00049","201009",288,636.4435,466.625
10258,"3200","00033","201009",168,1088.1721,781.5458
10259,"3407","01093","201009",135,195.4595,145.5743
10260,"3108","00049","201009",336,742.5174,693.276
10261,"0808","00042","201009",144,493.7924,413.7646
10262,"0609","00042","201009",102,349.7696,258.5933
10263,"2201","00033","201009",144,932.719,703.3998
10264,"1806","00049","201009",312,689.4805,597.66
10265,"2201","00049","201009",744,1644.1458,1599.8802
10266,"3205","00049","201009",816,1803.2567,1397.5857
10267,"3202","01355","201009",192,285.3023,239.064
10269,"3206","00029","201009",336,601.6952,432.135
10270,"2201","00021","201009",144,373.0876,260.4993
10271,"1310","00042","201009",144,493.7924,422.0399
10272,"1204","00049","201009",264,583.4066,352.1597
10273,"1708","00688","201009",120,365.7721,294.2326
10274,"3302","00049","201009",648,1431.9979,1186.5754
10275,"1303","00019","201009",144,340.1681,291.0144
10276,"6035","00049","201009",192,424.2957,312.6221
10277,"1203","00019","201009",120,283.4734,190.1402
10278,"3105","00049","201009",144,318.2218,296.5313
10279,"1731","00029","201009",168,300.8476,217.8969
10281,"2201","00029","201009",360,644.6734,648.2312
10282,"2805","00049","201009",288,636.4435,586.6167
10283,"0700","00042","201009",363,1244.7683,896.3942
10284,"2801","00688","201009",120,365.7721,367.7908
10285,"0035","00049","201009",144,318.2218,266.6387
10286,"2002","00049","201009",144,318.2218,271.7054
10287,"7706","00042","201009",216,740.6886,620.6469
10288,"1601","00049","201009",120,265.1848,226.4212
10289,"1800","00029","201009",150,268.6139,222.6858
10290,"7606","00049","201009",168,371.2587,266.6387
10292,"1710","00019","201009",264,623.6415,559.042
10293,"2600","00049","201009",144,318.2218,266.6387
10294,"1502","00029","201009",160,286.5215,245.1938
10295,"1707","00019","201009",360,850.4202,833.2759
10296,"7519","00019","201009",156,368.5154,237.522
10297,"7402","00049","201009",624,1378.961,933.2691
10298,"8400","00049","201009",144,318.2218,266.6387
10299,"1200","00033","201009",108,699.5392,362.2452
10300,"3701","00019","201009",480,1133.8936,948.5745
10301,"1729","00049","201009",288,636.4435,565.4783
10302,"1207","00033","201009",120,777.2658,781.5554
10304,"0101","00049","201009",120,265.1848,221.8238
10305,"0602","00049","201009",576,1272.887,866.1472
10306,"3802","00042","201009",144,493.7924,413.7646
10307,"2202","01093","201009",192,277.9868,185.3246
10308,"0007","00041","201009",216,740.6886,564.0799
10309,"3300","01815","201009",216,1028.7341,775.8086
10310,"1902","01815","201009",256,1219.2405,948.201
10311,"0804","01815","201009",312,1485.9493,1086.1321
10312,"3901","01815","201009",432,2057.4683,1448.1761
10313,"3201","01513","201009",144,213.9767,268.947
10315,"1101","01815","201009",144,685.8228,517.2058
10316,"3302","01815","201009",312,1485.9493,1303.1286
10317,"1104","01815","201009",432,2057.4683,1448.1761
10318,"2800","01815","201009",264,1257.3417,948.2106
10319,"2006","01815","201009",108,514.3671,459.7289
10320,"0034","01815","201009",150,714.3987,502.8389
10321,"7704","01815","201009",588,2800.4429,2346.5434
10322,"0600","01815","201009",192,914.4304,575.5925
10323,"3900","01815","201009",432,2057.4683,1448.1761
10324,"2401","01815","201009",360,1714.5569,1199.2278
10325,"1300","01815","201009",120,571.519,390.7777
10326,"3308","01815","201009",348,1657.405,1284.3943
10328,"0612","01210","201009",120,571.519,479.2773
10329,"1734","01815","201009",420,2000.3164,1583.2243
10330,"2801","01815","201009",240,1143.0379,919.4769
10331,"2803","01815","201009",288,1371.6455,1149.327
10332,"9000","01815","201009",130,619.1455,359.1611
10333,"3207","01815","201009",1632,7772.658,5823.3346
10334,"1403","01815","201009",228,1085.886,948.201
10335,"0615","01815","201009",204,971.5822,735.5719
10336,"1745","01815","201009",904,2341.7801,2723.3822
10337,"2401","00050","201009",192,424.2957,373.3076
10338,"0810","01815","201009",144,685.8228,482.7254
10340,"1735","01815","201009",192,914.4304,735.5815
10341,"1713","01815","201009",612,2914.7467,2437.5333
10342,"1601","01815","201009",144,685.8228,517.2058
10343,"6012","01815","201009",108,514.3671,387.9043
10344,"4102","01815","201009",144,685.8228,482.7254
10345,"3202","01815","201009",288,1371.6455,1103.3723
10346,"6010","01093","201009",144,208.4901,131.0255
10347,"3204","01815","201009",1200,5715.1897,4436.4665
10348,"1738","01815","201009",240,1143.0379,862.0096
10349,"1719","01815","201009",372,1771.7088,1471.1631
10351,"2703","01815","201009",432,2057.4683,1436.6731
10352,"1708","01815","201009",552,2628.9873,1913.6326
10353,"1207","01815","201009",612,2914.7467,2234.4438
10354,"1700","01815","201009",360,1714.5569,1374.618
10355,"0602","01815","201009",336,1600.2531,1287.2677
10356,"3301","01815","201009",216,1028.7341,861.9904
10357,"1708","00803","201009",102,369.2013,296.991
10358,"3801","01815","201009",576,2743.2911,1930.9015
10359,"4908","01093","201009",120,173.7418,15.315
10360,"3802","01815","201009",144,685.8228,482.7254
10361,"3004","01815","201009",120,571.519,402.2711
10363,"1803","01815","201009",144,685.8228,593.0626
10364,"1725","01815","201009",192,914.4304,662.0234
10365,"1718","01815","201009",528,2514.6835,1988.3688
10366,"1728","01815","201009",144,685.8228,579.2705
10367,"3207","00803","201009",156,564.6607,436.7324
10368,"2805","01815","201009",240,1143.0379,862.0096
10369,"3803","01815","201009",240,1143.0379,804.5423
10370,"3206","01815","201009",984,4686.4555,3438.8436
10371,"3205","01815","201009",756,3600.5695,2656.886
10372,"0808","01815","201009",144,685.8228,482.7254
10374,"1714","01815","201009",246,1171.6139,862.0096
10375,"0603","01815","201009",108,514.3671,431.3496
10376,"1712","01815","201009",120,571.519,391.927
10377,"1200","01424","201009",240,868.7088,337.63
10378,"1732","01815","201009",528,2514.6835,1844.691
10379,"1403","00034","201009",132,854.9924,664.3125
10380,"9203","00049","201009",168,371.2587,279.9807
10381,"7600","01105","201009",108,411.4937,344.7943
10382,"1403","00033","201009",240,1554.5316,1107.1843
10383,"1304","01815","201009",312,1485.9493,1001.3487
10384,"5201","01467","201009",144,510.2521,384.8011
10385,"1203","01815","201009",624,2971.8986,1990.179
10387,"3203","01815","201009",1164,5543.734,4119.2566
10388,"0811","01815","201009",144,685.8228,482.7254
10389,"0052","01815","201009",1582,4098.1152,4448.191
10390,"0610","00015","201009",116,274.0243,121.0549
10391,"1103","00029","201009",156,279.3585,220.3871
10392,"3100","00022","201009",180,480.0759,301.7034
10393,"1801","00017","201009",108,259.241,241.0179
10394,"0001","00029","201009",212,379.641,290.5164
10395,"7521","00016","201009",192,358.4567,225.2718
10396,"1104","00041","201009",108,370.3443,316.5299
10397,"7700","00017","201009",192,460.8729,289.6352
10399,"9000","00029","201009",160,286.5215,238.5659
10400,"1801","00015","201009",108,255.1261,211.4701
10401,"0610","00014","201009",142,449.0615,216.2495
10402,"6024","00021","201009",108,279.8157,182.0564
10403,"3405","00019","201009",120,283.4734,237.522
10404,"1718","00019","201009",120,283.4734,267.7976
10405,"1735","00019","201009",120,283.4734,297.6806
10406,"1736","00019","201009",264,623.6415,451.693
10407,"1308","00017","201009",144,345.6547,295.1521
10408,"7607","00549","201009",144,477.3326,318.2218
10410,"3804","00022","201009",144,384.0607,241.3627
10411,"3305","00021","201009",192,497.4501,312.6221
10412,"1500","00029","201009",160,286.5215,288.1028
10413,"9211","00049","201009",120,265.1848,176.7899
10414,"7507","00041","201009",120,411.4937,351.6999
10415,"2003","00019","201009",120,283.4734,320.6676
10416,"2801","00803","201009",120,434.3544,436.7515
10417,"9209","00050","201009",132,291.7033,256.649
10418,"7706","00847","201009",144,384.0607,321.8073
10419,"6026","00049","201009",192,424.2957,282.8638
10420,"3206","01040","201009",192,512.081,404.5698
10422,"3107","01092","201009",144,208.4901,138.9934
10423,"7709","01093","201009",144,208.4901,131.0255
10424,"9200","00548","201009",200,556.2785,559.3485
10425,"1709","00022","201009",108,288.0456,231.7082
10426,"1719","00022","201009",144,384.0607,263.4301
10427,"4100","01210","201009",240,1143.0379,1149.3461
10428,"1720","00021","201009",120,310.9063,265.499
10429,"7902","01093","201009",120,173.7418,114.9346
10430,"6007","01093","201009",144,208.4901,137.9215
10431,"2601","01467","201009",144,510.2521,534.446
10433,"0500","01467","201009",132,467.7311,388.4694
10434,"6019","01467","201009",216,765.3782,641.3351
10435,"7516","01467","201009",168,595.2942,436.0907
10436,"1734","01467","201009",240,850.4202,755.1204
10437,"5201","01040","201009",240,640.1012,402.2711
10438,"7502","01513","201009",144,213.9767,179.9876
10439,"0034","01523","201009",120,502.9367,358.596
10440,"0006","01513","201009",144,213.9767,179.298
10441,"3403","01523","201009",120,502.9367,429.8555
10442,"7608","01513","201009",108,160.4825,134.4735
10443,"2803","01614","201009",108,411.4937,344.7943
10444,"4102","01524","201009",120,283.4734,249.4081
10446,"6024","01513","201009",132,196.1453,134.4639
10447,"3403","01513","201009",108,160.4825,134.4735
10448,"1728","00019","201009",120,283.4734,237.9147
10449,"7204","01513","201009",144,213.9767,179.9876
10450,"1104","01424","201009",168,608.0962,611.4521
10451,"0607","00015","201009",120,283.4734,178.1487
10452,"7502","00019","201009",120,283.4734,285.0378
10453,"7513","01093","201009",120,173.7418,96.5451
10454,"7516","01613","201009",120,457.2152,312.6221
10455,"7518","00042","201009",108,370.3443,310.3235
10456,"3201","01733","201009",144,466.3595,390.7681
10458,"0800","01815","201009",144,685.8228,482.7254
10459,"0808","01092","201009",120,173.7418,174.7006
10460,"2703","01093","201009",120,173.7418,115.8278
10461,"1500","01815","201009",144,685.8228,574.6635
10462,"3703","01815","201009",144,685.8228,482.7254
10463,"3800","01815","201009",144,685.8228,482.7254
10464,"1105","01815","201009",144,685.8228,482.7254
10465,"7403","00016","201009",144,268.8425,225.2623
10466,"7500","01815","201009",108,514.3671,430.9952
10467,"7501","00549","201009",144,477.3326,399.9725
10469,"0804","01093","201009",131,189.6681,95.1563
10470,"7204","00016","201009",192,358.4567,225.2718
10471,"7204","00021","201009",192,497.4501,312.6221
10472,"7204","00022","201009",192,512.081,321.8169
10473,"7204","01093","201009",240,347.4835,209.181
10474,"1206","01815","201009",144,685.8228,459.7289
10475,"3102","01815","201009",384,1828.8607,1402.2023
10476,"1308","01815","201009",120,571.519,417.2126
10477,"7604","01467","201009",120,425.2101,323.7229
10478,"7701","01815","201009",120,571.519,431.0048
10479,"8100","01815","201009",243,1157.3259,969.7416
10481,"2805","01340","201009",240,502.9367,505.7123
10482,"2702","01815","201009",288,1371.6455,1091.8693
10483,"1802","00016","201009",120,224.0354,172.4019
10484,"7709","01815","201009",240,1143.0379,957.7693
10485,"6602","01605","201009",200,746.7848,563.1796
10486,"1711","01815","201009",120,571.519,443.6476
10487,"1716","01815","201009",390,1857.4366,1280.3716
10488,"0054","01815","201009",791,2049.0576,2647.6571
10489,"1801","01815","201009",288,1371.6455,1103.3723
10490,"3704","00019","201009",240,566.9468,475.0439
10492,"1731","01815","201009",168,800.1266,603.4067
10493,"1709","01815","201009",120,571.519,482.7254
10494,"7505","00803","201009",144,521.2253,436.742
10495,"7406","00803","201009",144,521.2253,436.742
10496,"1723","00019","201009",144,340.1681,237.6752
10497,"1723","00041","201009",108,370.3443,313.4267
10498,"3704","01815","201009",120,571.519,488.4721
10499,"5500","00041","201009",120,411.4937,258.6029
10500,"1204","01815","201009",408,1943.1645,1637.8182
10501,"7900","01815","201009",192,914.4304,781.5554
10502,"0104","00021","201009",120,310.9063,195.3888
10503,"2005","01815","201009",156,742.9747,569.6064
10505,"3007","01815","201009",192,914.4304,575.5925
10506,"7705","01093","201009",144,208.4901,131.0255
10507,"0901","01815","201009",144,685.8228,482.7254
10508,"1806","01815","201009",144,685.8228,620.6469
10509,"9501","00042","201009",132,452.643,413.755
10510,"8901","01815","201009",120,571.519,478.8846
10511,"4002","01092","201009",120,173.7418,115.8278
10512,"3700","01815","201009",144,685.8228,482.7254
10513,"3001","01815","201009",192,914.4304,781.5554
10514,"7707","01815","201009",110,523.8924,287.327
10515,"9211","01815","201009",108,514.3671,342.9114
10517,"3308","00017","201009",120,288.0456,241.3627
10518,"1805","01815","201009",120,571.519,503.4136
10519,"8900","01815","201009",108,514.3671,287.327
10520,"1723","01815","201009",120,571.519,457.4398
10521,"1726","01815","201009",192,914.4304,735.5815
10522,"2100","01093","201009",120,173.7418,109.1879
10523,"2201","00019","201009",144,340.1681,256.5341
10524,"4100","00022","201009",120,320.0506,201.1356
10525,"2703","00547","201009",108,288.0456,241.3531
10526,"3207","00021","201009",192,497.4501,312.6221
10528,"3207","01210","201009",672,3200.5062,2436.5947
10529,"7513","00022","201009",240,640.1012,547.0888
10530,"6019","01093","201009",240,347.4835,195.3888
10531,"3201","01210","201009",528,2514.6835,1984.5185
10532,"1734","00041","201009",744,2551.2607,2148.1279
10533,"1709","00021","201009",132,341.997,289.6256
10534,"1803","00019","201009",516,1218.9357,1092.2236
10535,"0601","00022","201009",408,1088.1721,763.8554
10536,"6001","00021","201009",120,310.9063,183.8954
10537,"4102","00021","201009",192,497.4501,312.6221
10538,"8100","00022","201009",120,320.0506,273.5444
10540,"3303","00019","201009",192,453.5575,380.6634
10541,"2402","00041","201009",108,370.3443,310.3235
10542,"0609","00019","201009",144,340.1681,285.4976
10543,"0502","00019","201009",108,255.1261,214.1232
10544,"1740","00019","201009",508,653.3567,1013.0982
10545,"1739","00019","201009",252,595.2942,474.3352
10546,"0037","00019","201009",192,453.5575,433.9931
10547,"1725","00019","201009",360,850.4202,671.0074
10548,"0001","00019","201009",720,1700.8405,1390.977
10549,"1304","00017","201009",432,1036.964,787.8002
10551,"4102","00019","201009",180,425.2101,363.7681
10552,"1731","00019","201009",468,1105.5463,967.0503
10553,"1745","00019","201009",4124,5299.4484,7758.916
10554,"0613","00019","201009",144,340.1681,285.4976
10555,"3900","00019","201009",360,850.4202,736.1562
10556,"3300","00019","201009",264,623.6415,543.6311
10557,"3108","00017","201009",108,259.241,217.2264
10558,"0604","00019","201009",264,623.6415,505.7123
10559,"3308","00041","201009",120,411.4937,310.3235
10560,"5101","00049","201009",288,636.4435,399.9725
10561,"3901","00019","201009",192,453.5575,380.6634
10562,"1308","00019","201009",168,396.8628,339.5168
10564,"3900","00022","201009",240,640.1012,643.6338
10565,"4101","00015","201009",144,340.1681,285.0283
10566,"4101","00016","201009",144,268.8425,225.2623
10567,"1902","00022","201009",120,320.0506,201.1356
10568,"1711","00019","201009",264,623.6415,523.4122
10569,"3101","00017","201009",144,345.6547,237.225
10570,"1902","00021","201009",120,310.9063,195.3888
10571,"1714","00019","201009",108,255.1261,190.1402
10572,"1807","00022","201009",108,288.0456,325.8396
10573,"1722","00019","201009",144,340.1681,342.0454
10574,"1737","00019","201009",252,595.2942,475.36
10576,"7704","00019","201009",240,566.9468,413.7646
10577,"3305","00019","201009",432,1020.5043,831.1975
10578,"0702","00022","201009",240,640.1012,439.0502
10579,"6001","00022","201009",120,320.0506,183.8954
10580,"1732","00019","201009",372,878.7676,829.713
10581,"1204","00019","201009",444,1048.8516,675.7772
10582,"2601","00017","201009",144,345.6547,347.5623
10583,"3403","00019","201009",300,708.6835,581.4542
10584,"7300","00019","201009",144,340.1681,285.0283
10585,"1708","01355","201009",144,213.9767,161.3682
10587,"0002","00029","201009",480,859.5645,735.5815
10588,"0002","00041","201009",360,1234.481,1055.0998
10589,"1713","01523","201009",320,1341.1645,1124.8268
10590,"3400","01523","201009",144,603.524,421.4173
10591,"1708","01513","201009",144,213.9767,161.3682
10592,"5701","00021","201009",120,310.9063,183.8954
10593,"7901","01097","201009",288,515.7387,438.5905
10594,"3101","00021","201009",126,326.4516,156.3015
10595,"3306","01093","201009",120,173.7418,145.5743
10596,"0000","00019","201009",204,481.9048,365.3771
10597,"1403","01355","201009",144,213.9767,215.1576
10599,"2700","00029","201009",120,214.8911,180.0547
10600,"3102","01093","201009",660,955.5797,545.9107
10601,"3302","00041","201009",110,377.2025,273.0846
10602,"4700","00049","201009",192,424.2957,355.5215
10603,"3201","00021","201009",192,497.4501,312.6221
10604,"1902","00033","201009",224,1450.8962,1091.8597
10605,"1902","00035","201009",264,1709.9848,1310.245
10606,"2005","00019","201009",156,368.5154,299.2706
10607,"3200","00803","201009",192,694.9671,436.7515
10608,"7702","00049","201009",240,530.3696,426.6373
10610,"6027","00021","201009",140,362.724,221.2491
10611,"6027","00022","201009",180,480.0759,291.3592
10612,"7601","00019","201009",216,510.2521,427.5376
10613,"8405","00042","201009",120,411.4937,320.6676
10614,"8403","00029","201009",360,644.6734,503.4136
10615,"2800","00041","201009",175,600.0949,434.4528
10616,"3206","00021","201009",168,435.2688,312.6126
10617,"3206","00022","201009",168,448.0709,321.8169
10618,"1726","00019","201009",240,566.9468,475.8293
10619,"7705","00019","201009",240,566.9468,427.5568
10620,"7706","00019","201009",288,680.3362,427.5568
10621,"8405","00041","201009",120,411.4937,320.6676
10623,"5201","00019","201009",480,1133.8936,912.5808
10624,"7604","00041","201009",216,740.6886,564.0799
10625,"1802","00019","201009",120,283.4734,344.8038
10626,"9206","00049","201009",312,689.4805,519.9642
10627,"9209","00029","201009",360,644.6734,406.8685
10628,"6019","01105","201009",120,457.2152,247.1094
10629,"3401","00803","201009",120,434.3544,436.7515
10630,"3500","00029","201009",160,286.5215,180.0642
10631,"7901","00042","201009",192,658.3899,496.5175
10632,"4001","00017","201009",192,460.8729,289.6352
10633,"3103","01093","201009",120,173.7418,131.0255
10635,"5201","00042","201009",288,987.5848,744.7763
10636,"2703","00014","201009",144,455.3863,381.5733
10637,"2703","00017","201009",120,288.0456,241.3627
10638,"5403","01040","201009",120,320.0506,201.1356
10639,"3201","00022","201009",192,512.081,321.8169
10640,"8100","00688","201009",145,441.9747,222.2069
10641,"2601","00029","201009",120,214.8911,180.0547
10642,"7902","00042","201009",336,1152.1822,984.7598
10643,"1705","00019","201009",216,510.2521,436.5217
10644,"1200","00035","201009",192,1243.6253,603.7419
10646,"3206","01424","201009",144,521.2253,441.3489
10647,"7204","00803","201009",144,521.2253,589.6146
10648,"0015","00049","201009",144,318.2218,212.1478
10649,"3500","00049","201009",240,530.3696,333.3104
10650,"1721","00049","201009",240,530.3696,405.7192
10651,"3102","00049","201009",768,1697.1827,1341.603
10652,"0034","00019","201009",480,1133.8936,750.7912
10653,"3207","00041","201009",816,2798.1569,2160.7707
10654,"1304","00033","201009",252,1632.2582,1237.4435
10655,"3207","00688","201009",144,438.9266,367.7812
10656,"5402","00049","201009",120,265.1848,199.9862
10658,"1723","00049","201009",120,265.1848,224.1225
10659,"5500","00049","201009",144,318.2218,220.6745
10660,"1405","00042","201009",464,1591.1088,1066.5932
10661,"2202","00033","201009",228,1476.805,1172.3235
10662,"1802","00049","201009",144,318.2218,303.4274
10663,"1711","00049","201009",288,636.4435,511.4303
10664,"1734","00688","201009",168,512.081,350.7804
10665,"2803","00029","201009",321,574.8338,648.2216
10666,"3602","00049","201009",384,848.5914,533.2966
10667,"3406","00049","201009",120,265.1848,183.8954
10669,"1740","00049","201009",1130,1358.2325,1434.3146
10670,"0050","00049","201009",565,679.1162,789.7809
10671,"1105","00049","201009",144,318.2218,239.9835
10672,"7516","00049","201009",264,583.4066,490.5314
10673,"1807","00019","201009",192,453.5575,386.1803
10674,"3201","00688","201009",144,438.9266,367.7812
10675,"3206","00034","201009",108,699.5392,520.9794
10676,"0616","00019","201009",144,340.1681,269.6366
10677,"7300","00029","201009",240,429.7823,360.1093
10678,"1730","00019","201009",108,255.1261,228.0207
10679,"3303","00029","201009",240,429.7823,360.8947
10680,"1207","00029","201009",384,687.6516,489.6215
10682,"1310","00049","201009",144,318.2218,399.9725
10683,"0611","00019","201009",108,255.1261,214.1232
10684,"3204","00041","201009",336,1152.1822,827.5292
10685,"0039","00050","201009",144,318.2218,256.5341
10686,"1733","00049","201009",360,795.5544,719.4907
10687,"3206","00019","201009",108,255.1261,193.0806
10688,"4903","00041","201009",288,987.5848,827.5292
10689,"7800","00049","201009",192,424.2957,266.6483
10690,"1401","00042","201009",156,534.9418,413.755
10691,"1738","00049","201009",144,318.2218,266.6387
10692,"7404","00049","201009",912,2015.4045,1624.7157
10694,"0100","00042","201009",124,425.2101,267.223
10695,"3204","00014","201009",144,455.3863,381.5733
10696,"3204","00019","201009",144,340.1681,285.0283
10697,"1740","00029","201009",1695,1650.955,1552.3279
10698,"1405","00049","201009",360,795.5544,543.4109
10699,"0012","00049","201009",144,318.2218,266.6387
10700,"3300","00029","201009",160,286.5215,268.1808
10701,"0607","00019","201009",288,680.3362,427.5568
10702,"1902","00034","201009",224,1450.8962,1091.8597
10703,"0700","00029","201009",160,286.5215,179.298
10705,"3205","00022","201009",144,384.0607,321.8073
10706,"2202","00036","201009",150,360.057,181.022
10707,"1207","00019","201009",432,1020.5043,793.8725
10708,"3207","00033","201009",108,699.5392,459.7289
10709,"0001","00041","201009",204,699.5392,556.5613
10710,"0001","00042","201009",252,864.1367,695.6992
10711,"2202","01040","201009",144,384.0607,289.6352
10712,"6024","00022","201009",180,480.0759,303.4274
10713,"1724","00049","201009",144,318.2218,268.947
10714,"1734","00029","201009",844,1511.401,1447.4482
10715,"6024","01093","201009",192,277.9868,156.3111
10717,"0006","01093","201009",144,208.4901,137.9215
10718,"6015","01093","201009",144,208.4901,137.9215
10719,"1708","00019","201009",360,850.4202,630.991
10720,"3308","00688","201009",120,365.7721,306.4827
10721,"8902","00049","201009",144,318.2218,266.6387
10722,"6023","00049","201009",120,265.1848,166.6552
10723,"0041","00049","201009",565,679.1162,805.5538
10724,"6010","00036","201009",120,288.0456,245.9601
10725,"2701","00041","201009",192,658.3899,413.7646
10726,"4902","00049","201009",144,318.2218,271.7054
10728,"2700","00017","201009",144,345.6547,289.6352
10729,"3207","00034","201009",108,699.5392,459.7289
10730,"3207","00014","201009",432,1366.1589,1144.72
